Date,Close
21/04/2020,12360.99
16/04/2020,12702.18
15/04/2020,12748.58
14/04/2020,13280.28
13/04/2020,13290.32
10/4/2020,13366.31
9/4/2020,13013.39
8/4/2020,12806.26
7/4/2020,12838.37
6/4/2020,12336.18
3/4/2020,12046.56
2/4/2020,12083.42
1/4/2020,11886.25
31/03/2020,12206.22
30/03/2020,11978.6
27/03/2020,12051.87
26/03/2020,12201.98
25/03/2020,12199.24
24/03/2020,11960.99
23/03/2020,11267.55
20/03/2020,11761.96
19/03/2020,11821.18
18/03/2020,11673.88
17/03/2020,12103.29
16/03/2020,11406.64
13/03/2020,12615.79
12/3/2020,12724.36
11/3/2020,13414.92
10/3/2020,13960.13
9/3/2020,13979.09
6/3/2020,15117.19
5/3/2020,15355.63
4/3/2020,15632.01
3/3/2020,15514.15
2/3/2020,15129.15
28/02/2020,14598.99
27/02/2020,15305.41
26/02/2020,15532.99
25/02/2020,15651.94
24/02/2020,15763.83
21/02/2020,16161.02
20/02/2020,16236.16
19/02/2020,16333.5
18/02/2020,16226.49
17/02/2020,16178.37
14/02/2020,16165.19
13/02/2020,16159.06
12/2/2020,16005.72
11/2/2020,16015.12
10/2/2020,16025.13
7/2/2020,16046.4
6/2/2020,16177.3
5/2/2020,16062.61
4/2/2020,15950.3
3/2/2020,15938.41
31/01/2020,16050.06
30/01/2020,15924.68
29/01/2020,16086.58
28/01/2020,16151.2
27/01/2020,16174.07
23/01/2020,16357.15
22/01/2020,16216.33
21/01/2020,16159.54
20/01/2020,16157.9
17/01/2020,16145.35
16/01/2020,16125.15
15/01/2020,16136.67
14/01/2020,16062.19
13/01/2020,16043.75
10/1/2020,15929.91
9/1/2020,15908.7
8/1/2020,15776.41
7/1/2020,15822.1
6/1/2020,15790.66
3/1/2020,15879.9
30/12/2019,15969.07
27/12/2019,15923.02
23/12/2019,15810.07
20/12/2019,15822.23
19/12/2019,15828.89
18/12/2019,15856.91
17/12/2019,15825.96
16/12/2019,15951.18
13/12/2019,15813.94
12/12/2019,15652.24
11/12/2019,15701.63
10/12/2019,15811.14
9/12/2019,15905.56
6/12/2019,15969.26
5/12/2019,15942.98
4/12/2019,15922.23
3/12/2019,15812.02
2/12/2019,15850.2
29/11/2019,15824.36
28/11/2019,15796.38
27/11/2019,15806.47
26/11/2019,15680.79
25/11/2019,15640.45
22/11/2019,15554.8
21/11/2019,15546.31
20/11/2019,15576.83
19/11/2019,15535.25
18/11/2019,15565.17
15/11/2019,15513.27
14/11/2019,15512.77
13/11/2019,15572.42
12/11/2019,15513.83
11/11/2019,15558.6
8/11/2019,15508.67
7/11/2019,15493.69
6/11/2019,15505.59
5/11/2019,15490.21
4/11/2019,15446.86
1/11/2019,15377.53
31/10/2019,15235.44
30/10/2019,15440.29
29/10/2019,15547.18
28/10/2019,15496.15
25/10/2019,15489.47
24/10/2019,15400.27
23/10/2019,15395.99
22/10/2019,15402.77
21/10/2019,15334.29
18/10/2019,15269.07
17/10/2019,15298.35
16/10/2019,15222.75
15/10/2019,15277.81
14/10/2019,15233.77
11/10/2019,15251.21
10/10/2019,15172.45
9/10/2019,15228.44
8/10/2019,15184.55
7/10/2019,15279.44
4/10/2019,15111.69
3/10/2019,15091.77
2/10/2019,15083.95
1/10/2019,15287.97
30/09/2019,15322.68
27/09/2019,15369.1
26/09/2019,15248.85
26/09/2019,15248.85
25/09/2019,15207.63
24/09/2019,15177.15
23/09/2019,15272.21
20/09/2019,15110.35
19/09/2019,14977.29
18/09/2019,14904.45
17/09/2019,14828.43
16/09/2019,14865.54
13/09/2019,14773.95
12/9/2019,14757.86
11/9/2019,14768.77
10/9/2019,14770.34
9/9/2019,14778.86
6/9/2019,14796.19
5/9/2019,14806.18
4/9/2019,14823.52
3/9/2019,14797.26
2/9/2019,14819.77
30/08/2019,14780.95
29/08/2019,14790.43
28/08/2019,14797.56
27/08/2019,14818.13
26/08/2019,14475.44
23/08/2019,14556.21
22/08/2019,14595.18
21/08/2019,14635.44
20/08/2019,14501.14
19/08/2019,14521.74
16/08/2019,14460.21
14/08/2019,14487.63
13/08/2019,14590.66
12/8/2019,14566.59
9/8/2019,14640.14
8/8/2019,14599.42
7/8/2019,14509.27
6/8/2019,14482.44
5/8/2019,14432.6
2/8/2019,14516.25
1/8/2019,14597.93
31/07/2019,14732.36
30/07/2019,14399.36
29/07/2019,14404.08
26/07/2019,14344.77
25/07/2019,14356.83
24/07/2019,14284.16
23/07/2019,14511
22/07/2019,14485.47
19/07/2019,14546.3
18/07/2019,14496.43
17/07/2019,14551.85
16/07/2019,14608.69
15/07/2019,14638.37
12/7/2019,14552.16
11/7/2019,14444.73
10/7/2019,14227.08
9/7/2019,14256.74
8/7/2019,14206.86
5/7/2019,14349.88
4/7/2019,14269.84
3/7/2019,14155.33
2/7/2019,14041.49
1/7/2019,14078.28
28/06/2019,14105.72
27/06/2019,14002.6
26/06/2019,13842.2
25/06/2019,13754.51
24/06/2019,13804.04
21/06/2019,13946.96
20/06/2019,13828.44
19/06/2019,13684.37
18/06/2019,13594.08
14/06/2019,13561.39
13/06/2019,13518.91
12/6/2019,13700.28
11/6/2019,13768.38
10/6/2019,13659.89
7/6/2019,13638.83
6/6/2019,13467.59
5/6/2019,13415.05
4/6/2019,13195.36
3/6/2019,13160.25
31/05/2019,13029.68
30/05/2019,12892.69
29/05/2019,12831.48
28/05/2019,12869.74
27/05/2019,12475.17
24/05/2019,12393.25
23/05/2019,12271.67
22/05/2019,12282.4
21/05/2019,12172.77
20/05/2019,12252.88
17/05/2019,12283.3
16/05/2019,12266.48
15/05/2019,12210.4
14/05/2019,12145.81
13/05/2019,12190.33
10/5/2019,12401.86
9/5/2019,12393.48
8/5/2019,12343.88
7/5/2019,12415.34
6/5/2019,12358.46
3/5/2019,12451.09
2/5/2019,12460.89
30/04/2019,12448.91
25/04/2019,12410.69
24/04/2019,12343.02
23/04/2019,12325.53
22/04/2019,12391.3
19/04/2019,12315.24
18/04/2019,12209.84
17/04/2019,12197.76
16/04/2019,12162.27
15/04/2019,12197.92
12/4/2019,12191.48
11/4/2019,12280.9
10/4/2019,12246.81
9/4/2019,12241.64
8/4/2019,12163.48
5/4/2019,12095.36
4/4/2019,12047.36
3/4/2019,12027.28
2/4/2019,12011.66
1/4/2019,12008.18
29/03/2019,11864.08
28/03/2019,11937.06
27/03/2019,11975.21
26/03/2019,11862.22
25/03/2019,11729.75
22/03/2019,11843.6
21/03/2019,11867.78
20/03/2019,11825.13
19/03/2019,11719.96
18/03/2019,11625.19
15/03/2019,11593.4
14/03/2019,11590.66
13/03/2019,11594.12
12/3/2019,11663.78
11/3/2019,11709.39
8/3/2019,11576.75
7/3/2019,11609.43
6/3/2019,11681.6
5/3/2019,11671.62
4/3/2019,11511.23
1/3/2019,11306.09
28/02/2019,11321.7
27/02/2019,11314.95
26/02/2019,11467.93
25/02/2019,11462.3
22/02/2019,11461.38
21/02/2019,11594.63
20/02/2019,11438.71
19/02/2019,11407.44
18/02/2019,11461.09
15/02/2019,11299.29
14/02/2019,11278.11
13/02/2019,11332.69
12/2/2019,11101.89
11/2/2019,10878.87
8/2/2019,11146.34
7/2/2019,11114.22
6/2/2019,10977.12
5/2/2019,10924.97
4/2/2019,10751.99
1/2/2019,10364.53
